"year","ncessch","school_name","state_name","latitude","longitude","school_level","school_type","charter","free_or_reduced_price_lunch","enrollment","enrollment_crdc","read_test_num_valid","read_test_pct_prof_midpt","read_test_pct_prof_high","read_test_pct_prof_low","math_test_num_valid","math_test_pct_prof_midpt","math_test_pct_prof_high","math_test_pct_prof_low","enrl_AP","enrl_IB","enrl_gifted_talented","instances_mech_restraint","instances_phys_restraint","instances_seclusion","primarily_serve_students_w_dis","charter_crdc","magnet_crdc"
"2011","110005400451","APPLETREE EARLY LEARNING CENTER PCS PARKLAND","District of Columbia","38.849","-76.975","Primary","Regular school","Yes","77","82","","","","","","","","","","","","","","","","","",""
"2011","110005500305","BRIDGES PCS","District of Columbia","38.9406","-77.0286","Primary","Regular school","Yes","52","88","86","","","","","","","","","","","","","","","No","Yes","No"
"2011","110005700307","EARLY CHILDHOOD ACADEMY PCS","District of Columbia","38.8317","-76.9905","Primary","Regular school","Yes","46","49","106","31","34.5","39","30","31","34.5","39","30","","","","","","","No","Yes","No"
"2011","110005700431","EARLY CHILDHOOD ACADEMY PCS JOHENNING CAMPUS","District of Columbia","38.832","-76.9905","Primary","Regular school","Yes","84","87","142","","","","","","","","","","","","","","","No","Yes","No"
"2011","110005800308","HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENC","District of Columbia","38.9225","-77.019","Middle","Regular school","Yes","179","315","318","299","72","72","72","298","78","78","78","","","","","","","No","Yes","No"
"2011","110005900309","LAYC YOUTH BUILD PCS","District of Columbia","38.9278","-77.0328","Other","Regular school","Yes","52","196","","","","","","","","","","","","","","","","","",""
"2011","110006000310","POTOMAC LIGHTHOUSE PCS","District of Columbia","38.9431","-76.9946","Primary","Regular school","Yes","245","330","397","116","52","54","50","116","52","54","50","","","","","","","No","Yes","No"
"2011","110006400367","ST  COLETTA SPECIAL EDUCATION PCS","District of Columbia","38.8872","-76.9765","Other","Special education school","Yes","126","159","237","83","97.5","100","95","83","92","94","90","","0","","","","","Yes","Yes","No"
"2011","110006600318","SEPTIMA CLARK PCS","District of Columbia","38.8807","-76.9348","Primary","Regular school","Yes","195","230","224","48","34.5","39","30","48","34.5","39","30","","","","","","","No","Yes","No"
"2011","110007000332","NIA COMMUNITY PCS","District of Columbia","38.8347","-77.0082","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2011","110007200405","ACHIEVEMENT PREPARATORY ACADEMY PCS","District of Columbia","38.8339","-76.9925","Middle","Regular school","Yes","181","203","202","192","67","69","65","193","87","89","85","","","","","","","No","Yes","No"
"2011","110007300393","CENTER CITY CAPITOL HILL CAMPUS PCS","District of Columbia","38.8898","-76.9836","Primary","Regular school","Yes","140","222","223","133","52","54","50","133","47","49","45","","","","","","","No","Yes","No"
"2011","110007300394","CENTER CITY BRENTWOOD CAMPUS PCS","District of Columbia","38.9291","-76.9759","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2011","110007300395","CENTER CITY PETWORTH CAMPUS PCS","District of Columbia","38.9441","-77.0199","Primary","Regular school","Yes","176","232","236","136","47","49","45","137","57","59","55","","","","","","","No","Yes","No"
"2011","110007300400","CENTER CITY BRIGHTWOOD CAMPUS PCS","District of Columbia","38.9628","-77.0279","Primary","Regular school","Yes","208","231","236","139","47","49","45","140","52","54","50","","","","","","","No","Yes","No"
"2011","110007300403","CENTER CITY TRINIDAD CAMPUS PCS","District of Columbia","38.9054","-76.9915","Primary","Regular school","Yes","164","216","226","124","42","44","40","124","42","44","40","","","","","","","No","Yes","No"
"2011","110007300404","CENTER CITY SHAW CAMPUS PCS","District of Columbia","38.9073","-77.0226","Primary","Regular school","Yes","205","237","221","145","37","39","35","145","42","44","40","","","","","","","No","Yes","No"
"2011","110007300412","CENTER CITY CONGRESS HEIGHTS CAMPUS PCS","District of Columbia","38.8419","-77.0045","Primary","Regular school","Yes","216","254","246","138","32","34","30","139","32","34","30","","","","","","","No","No","No"
"2011","110007400409","IMAGINE SOUTHEAST PC","District of Columbia","38.843","-76.9999","Primary","Regular school","Yes","511","562","","160","37","39","35","160","32","34","30","","","","","","","","",""
"2011","110007500406","THEA BOWMAN PREPARATORY ACADEMY PCS","District of Columbia","38.8939","-76.9751","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2011","110007600408","EXCEL ACADEMY PCS","District of Columbia","38.8347","-77.0082","Primary","Regular school","Yes","358","406","402","43","54.5","59","50","43","64.5","69","60","","","","","","","No","Yes","No"
"2011","110007700411","WASHINGTON YU YING PCS","District of Columbia","38.9429","-76.9947","Primary","Regular school","Yes","75","372","240","74","72","74","70","74","62","64","60","","","","","","","No","Yes","No"
"2011","110007900424","NATIONAL COLLEGIATE PREP PCS","District of Columbia","38.8339","-76.9925","Other","Regular school","Yes","171","202","308","62","52","54","50","62","42","44","40","","13","","","","","No","Yes","No"
"2011","110008000437","INSPIRED TEACHING DEMONSTRATION PCS","District of Columbia","38.9429","-76.9947","Primary","Regular school","Yes","31","144","","15","75","100","50","15","24.5","49","0","","","","","","","","",""
"2011","110008100442","SHINING STARS MONTESSORI PCS","District of Columbia","38.8639","-76.9869","Primary","Regular school","Yes","49","53","","","","","","","","","","","","","","","","","",""
"2011","110008200441","RICHARD WRIGHT PCS FOR JOURNALISM AND MEDIA ARTS P","District of Columbia","38.8909","-76.9446","Other","Regular school","Yes","111","124","","31","24.5","29","20","31","34.5","39","30","","0","","","","","","",""
"2011","110008300443","BASIS DC PCS","District of Columbia","38.9163","-77.0303","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2011","110008400440","CREATIVE MINDS PCS","District of Columbia","38.9182","-77.0271","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2011","110008500438","DC SCHOLARS PCS","District of Columbia","38.8975","-77.0548","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2011","110008600444","MUNDO VERDE BILINGUAL PCS","District of Columbia","38.9141","-77.0452","Primary","Regular school","Yes","35","124","","","","","","","","","","","","","","","","","",""
"2011","110008700213","NEW BEGINNINGS","District of Columbia","39.1064","-76.7783","High","Other/alternative school","No","163","235","","","","","","","","","","","0","","","","","","",""
"2011","110008700458","MAYA ANGELOU TRANSITION CENTER","District of Columbia","38.8998","-77.0183","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2011","110008800461","SELA PCS","District of Columbia","38.9306","-77.0327","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2011","110008900462","SOMERSET PCS","District of Columbia","38.9306","-77.0327","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2011","110009000460","INGENUITY PREPARATORY PCS","District of Columbia","38.9306","-77.0327","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2010","110000100215","ARTS AND TECHNOLOGY PCS","District of Columbia","38.8918","-76.9259","Primary","Regular school","Yes","515","559","","204","41","41","41","203","36","36","36","","","","","","","","",""
"2010","110000300217","BOOKER T  WASHINGTON PCS","District of Columbia","38.9202","-77.0308","High","Regular school","Yes","186","230","","52","44.5","49","40","52","15","19","11","","","","","","","","",""
"2010","110000400218","CARLOS ROSARIO INTERNATIONAL PCS HARVARD STREET CA","District of Columbia","38.9267","-77.0271","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2010","110000400420","CARLOS ROSARIO INTERNATIONAL BAPTIST CHURCH","District of Columbia","38.9271","-77.0355","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2010","110000500219","CESAR CHAVEZ   CAPITOL HILL PCS","District of Columbia","38.8807","-76.9902","High","Regular school","Yes","296","411","","101","47","49","45","104","57","59","55","","","","","","","","",""
"2010","110000500328","CESAR CHAVEZ PCS PARKSIDE CAMPUS","District of Columbia","38.9007","-76.9474","Other","Regular school","Yes","616","713","","386","45","45","45","395","61","61","61","","","","","","","","",""
"2010","110000500377","CESAR CHAVEZ PCS BRUCE CAMPUS","District of Columbia","38.9307","-77.0365","Middle","Regular school","Yes","288","302","","128","62","64","60","218","77","77","77","","","","","","","","",""
"2010","110000600220","CHILDREN STUDIO SCHOOL PCS","District of Columbia","38.9185","-77.0299","Not applicable","Regular school","Yes","Not applicable","Not applicable","","","","","","","","","","","","","","","","","",""
"2010","110000700221","COMMUNITY ACADEMY PCS   AMOS I","District of Columbia","38.945","-77.0305","Primary","Regular school","Yes","350","444","","117","52","54","50","132","57","59","55","","","","","","","","",""
"2010","110000700353","COMMUNITY ACADEMY AMOS II","District of Columbia","38.955","-77.0078","Primary","Regular school","Yes","94","148","","","","","","","","","","","","","","","","","",""
"2010","110000700361","COMMUNITY ACADEMY RAND TECH","District of Columbia","38.9605","-77.0316","Primary","Regular school","Yes","280","321","","50","34.5","39","30","66","32","34","30","","","","","","","","",""
"2010","110000700370","COMMUNITY ACADEMY BUTLER BILINGUAL","District of Columbia","38.906","-77.0321","Primary","Regular school","Yes","210","258","","47","74.5","79","70","53","74.5","79","70","","","","","","","","",""
"2010","110000700380","COMMUNITY ACADEMY ONLINE","District of Columbia","38.9605","-77.0316","Primary","Regular school","Yes","0","124","","78","67","69","65","78","57","59","55","","","","","","","","",""
"2010","110000700398","COMMUNITY ACADEMY AMOS III AMSTRONG","District of Columbia","38.9091","-77.0122","Primary","Regular school","Yes","406","499","","238","37","37","37","238","29","29","29","","","","","","","","",""
"2010","110000800222","FRIENDSHIP PCS CHAMBERLAIN","District of Columbia","38.8798","-76.9868","Primary","Regular school","Yes","611","756","","433","37","37","37","435","41","41","41","","","","","","","","",""
"2010","110000800323","FRIENDSHIP PCS BLOW PIERCE","District of Columbia","38.8978","-76.9768","Primary","Regular school","Yes","579","677","","443","37","37","37","446","43","43","43","","","","","","","","",""
"2010","110000800338","FRIENDSHIP PCS WOODSON COLLEGIATE CAMPUS","District of Columbia","38.8975","-76.9469","High","Regular school","Yes","796","1231","","265","41","41","41","265","51","51","51","","","","","","","","",""
"2010","110000800341","FRIENDSHIP PCS WOODRIDGE CAMPUS","District of Columbia","38.9299","-76.9666","Primary","Regular school","Yes","334","523","","315","49","49","49","321","49","49","49","","","","","","","","",""
"2010","110000800382","FRIENDSHIP PCS SOUTHEAST ACADEMY","District of Columbia","38.8974","-76.9471","Primary","Special education school","Yes","473","551","","227","30","30","30","228","46","46","46","","","","","","","","",""
"2010","110000800422","FRIENDSHIP PCS TECH PREP","District of Columbia","38.848","-76.9973","Middle","Regular school","Yes","191","241","","227","49","49","49","227","56","56","56","","","","","","","","",""
"2010","110000900223","ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS","District of Columbia","38.9307","-77.0365","Primary","Regular school","Yes","277","350","","107","72","74","70","165","67","69","65","","","","","","","","",""
"2010","110001000224","HOSPITALITY PCS","District of Columbia","38.8952","-77.023","High","Regular school","Yes","121","154","","37","54.5","59","50","41","54.5","59","50","","","","","","","","",""
